,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,inadimplente
8079,0.9999999,25,0,0.128696377,2400.0,3,0,0,0,0.0,0
8080,0.08664451,48,0,0.097285068,4861.0,5,0,0,0,1.0,0
8081,0.0,62,0,1438.0,6760.601835664335,12,0,1,0,1.0,0
8082,0.6187683279999999,53,3,0.30831873,9700.0,9,0,1,0,1.0,0
8083,0.010359213,50,0,0.003670788,5175.0,4,0,0,0,0.0,0
8084,0.63881531,71,0,2642.0,6760.601835664335,9,0,1,0,0.0,0
8085,0.3005300549104802,48,0,0.33617186,15500.0,13,0,2,0,2.0,0
8086,0.7328571429999999,55,4,2418.0,6760.601835664335,8,1,0,3,1.0,1
8087,0.3005300549104802,24,0,0.352464551,1480.0,4,0,0,0,0.0,0
8088,0.167284875,71,0,0.2794470189999999,12513.0,9,0,2,0,0.0,0
8089,0.119985544,29,1,0.132573485,5000.0,6,0,0,0,0.0,0
8090,0.280411162,42,0,1957.0,6760.601835664335,7,0,1,0,0.0,0
8091,0.061077557,51,0,0.257876991,8600.0,8,0,2,0,3.0,0
8092,0.085439698,50,0,0.504146815,5666.0,5,0,1,0,3.0,0
8093,0.218458713,57,0,0.326673327,1000.0,14,0,0,0,0.0,0
8094,0.601993287,55,0,1.188371481,3800.0,20,0,2,0,1.0,0
8095,0.648316285,59,0,0.4627816979999999,4392.0,11,0,0,0,1.0,0
8096,0.161037557,59,0,730.0,6760.601835664335,5,0,0,0,0.0,0
8097,0.356627041,48,0,1.569593148,1400.0,3,0,1,0,0.0,0
8098,0.354754272,67,0,1815.0,6760.601835664335,9,0,1,0,0.0,0
8099,0.951016328,51,0,0.782,6499.0,4,6,1,0,0.0,0
8100,0.05250231,69,0,0.30569167,7958.0,7,0,1,0,1.0,0
8101,0.9999999,54,0,260.0,6760.601835664335,4,3,0,0,1.0,0
8102,0.9999999,24,0,0.0,6760.601835664335,1,0,0,0,0.0,0
8103,0.856434475,44,0,0.489214442,8668.0,10,0,1,0,2.0,0
8104,0.9999999,35,0,0.065366829,8000.0,3,0,0,1,5.0,0
8105,0.00906779,52,0,0.1516678669999999,8333.0,16,0,1,0,0.0,0
8106,0.9999999,23,0,0.0,6760.601835664335,0,0,0,0,0.0,1
8107,0.8210458409999999,47,0,0.508392675,7863.0,12,0,1,0,2.0,0
8108,0.430518127,38,0,0.658169432,9100.0,7,0,5,0,2.0,0
8109,0.4080845589999999,51,0,0.23068625,12050.0,10,0,0,0,1.0,0
8110,0.017067091,74,0,0.429856714,3000.0,21,0,1,0,0.0,0
8111,0.125795839,52,0,0.677580605,4000.0,9,0,1,0,1.0,0
8112,0.657342657,23,0,19.0,0.0,2,0,0,0,0.0,0
8113,0.381184753,34,0,0.060971634,9200.0,8,0,0,0,0.0,0
8114,0.838959212,63,1,0.901498929,1400.0,6,1,1,1,0.0,0
8115,0.0075232769999999,63,0,0.361732147,9213.0,15,0,1,0,2.0,0
8116,0.027078591,62,0,0.338410496,6630.0,15,0,1,0,0.0,0
8117,0.101488925,62,1,981.0,6760.601835664335,10,0,1,0,0.0,0
8118,0.034035074,63,0,25.0,6760.601835664335,3,0,0,0,1.0,0
8119,0.262030698,56,0,0.298577833,12937.0,8,0,2,0,0.0,0
8120,0.567150912,68,0,0.405318936,5000.0,10,1,0,0,0.0,0
8121,0.616766467,30,0,0.454386403,4000.0,7,0,1,0,1.0,0
8122,0.0,43,1,0.073109769,4800.0,5,0,0,1,3.0,0
8123,0.788442312,29,0,0.071731149,7081.0,3,0,0,0,0.0,0
8124,0.0,57,0,1581.0,6760.601835664335,5,0,1,0,0.0,0
8125,0.615489905,51,0,1.111938873,5234.0,8,0,3,0,1.0,0
8126,0.550429236,40,6,0.2531244789999999,6000.0,12,0,0,1,4.0,0
8127,0.015007332,28,0,0.386952636,4475.0,10,0,2,0,1.0,0
8128,0.6397547929999999,66,0,0.2214739989999999,5345.0,6,0,0,0,3.0,0
8129,0.005799613,48,0,0.761695322,2500.0,5,0,1,0,0.0,0
8130,0.150740714,34,0,1.067558817,4632.0,15,0,4,0,0.0,0
8131,0.032314216,39,0,0.212461511,11041.0,15,0,1,0,2.0,0
8132,0.122821683,65,0,0.159632626,9145.0,12,0,0,0,0.0,0
8133,0.018729732,58,0,0.235181186,8333.0,7,0,1,0,0.0,0
8134,0.017443685,36,0,35.0,6760.601835664335,11,0,0,0,0.0,0
8135,0.0224244,66,0,102.0,6760.601835664335,7,0,0,0,0.0,0
8136,0.05511853,32,0,0.250542888,3683.0,8,0,1,0,0.0,0
8137,0.9999999,48,3,0.385076865,2666.0,6,0,0,0,0.0,0
8138,0.9999999,39,0,0.048475762,2000.0,1,0,0,0,1.0,0
8139,0.4778717779999999,40,0,0.3266035989999999,8667.0,11,0,1,0,2.0,0
8140,0.9999999,31,0,469.0,6760.601835664335,1,0,0,0,0.0,0
8141,0.346144619,46,0,0.159330298,52500.0,24,0,2,0,0.0,0
8142,0.9999999,33,0,0.6681477370000001,3600.0,8,0,1,0,3.0,0
8143,0.000809202,57,0,0.353826851,9563.0,9,0,3,0,0.0,0
8144,0.9999999,71,1,0.12804344,5708.0,2,0,0,0,0.0,0
8145,0.945023096,42,0,0.562820859,3700.0,9,0,1,0,0.0,0
8146,0.5031970929999999,57,0,0.348309835,11773.0,11,0,1,0,0.0,0
8147,0.500660352,41,0,0.7076502729999999,3293.0,5,0,1,0,2.0,0
8148,0.648918911,43,3,0.631462118,17118.0,23,1,8,1,1.0,0
8149,0.087274528,63,0,0.233371126,5291.0,5,0,1,0,0.0,0
8150,0.016084014,46,0,1200.0,6760.601835664335,5,0,1,0,1.0,0
8151,0.007162403,57,0,0.310144622,9472.0,9,0,1,0,1.0,0
8152,0.0,28,0,0.083253221,5200.0,5,0,0,0,0.0,0
8153,0.9999999,69,0,0.152734129,1590.0,1,0,0,0,0.0,0
8154,0.4385670279999999,30,0,0.1848552339999999,22000.0,27,0,0,0,0.0,0
8155,0.043638254,69,0,0.214820885,17083.0,14,0,2,0,0.0,0
8156,0.225326311,39,0,0.060936562,9993.0,3,0,0,0,3.0,0
8157,0.083000623,45,0,0.625837054,3583.0,11,0,2,0,2.0,0
8158,0.273769152,66,1,0.301235423,8660.0,9,0,1,1,1.0,0
8159,0.478618905,56,0,0.083523874,7434.0,7,0,0,0,0.0,0
8160,0.053098938,48,0,0.0556405129999999,8500.0,5,0,0,0,0.0,0
8161,0.3005300549104802,43,0,0.433891527,4000.0,5,0,2,0,0.0,0
8162,0.274775614,66,0,0.446423601,7185.0,10,0,1,0,2.0,0
8163,0.0047031159999999,46,0,0.65765599,5400.0,11,0,2,0,0.0,0
8164,0.080947153,58,0,0.611394077,5300.0,13,0,3,0,1.0,0
8165,0.462282911,37,1,0.388924497,7800.0,9,0,1,1,0.0,0
8166,0.15073797,47,1,1061.0,6760.601835664335,11,0,1,0,0.0,0
8167,0.881983525,43,1,0.071214686,7680.0,6,3,0,1,4.0,1
8168,0.89790231,49,0,0.547755772,8532.0,10,0,2,0,2.0,0
8169,0.9999999,26,0,0.051766274,4500.0,3,0,0,1,3.0,0
8170,0.0,46,0,0.002775208,2161.0,2,0,0,0,0.0,0
8171,0.929535232,50,1,0.686286051,1698.0,6,0,0,0,0.0,0
8172,0.043656407,59,1,0.201277337,10333.0,4,0,1,0,3.0,0
8173,0.198338777,50,0,1524.0,6760.601835664335,10,0,1,0,1.0,0
8174,0.047458177,66,0,1211.0,6760.601835664335,4,0,1,0,1.0,0
8175,0.002281626,58,0,0.122775053,14269.0,17,0,1,0,0.0,0
8176,0.2501742269999999,66,0,0.189372325,5607.0,10,0,1,0,0.0,0
8177,0.981648138,44,0,0.507761115,3800.0,8,0,1,0,2.0,0
8178,0.014549131,76,0,0.011522712,10500.0,11,0,1,0,0.0,0
8179,0.098298034,43,0,6695.0,6760.601835664335,13,0,3,0,0.0,0
8180,0.042247888,59,0,0.294095454,5300.0,5,0,2,0,0.0,0
8181,0.18052677,47,2,0.8216570209999999,6565.0,10,0,3,0,0.0,0
8182,0.023308812,69,0,0.122058529,15000.0,13,0,1,0,0.0,0
8183,0.615492341,43,0,0.455636091,4000.0,8,0,2,0,1.0,0
8184,0.0002040759999999,37,0,0.73858861,6900.0,7,0,1,0,0.0,0
8185,0.3005300549104802,50,3,3814.0,6760.601835664335,10,0,1,0,0.0,0
8186,0.085557005,48,0,0.551288429,10050.0,18,0,4,0,3.0,0
8187,0.661045349,37,0,1044.0,6760.601835664335,6,0,0,0,1.0,0
8188,0.083430486,66,0,0.350044366,4507.0,18,0,1,0,0.0,0
8189,0.839004277,62,0,0.3669034679999999,7178.0,12,0,1,0,4.0,0
8190,0.901073262,48,1,0.4784202629999999,6000.0,12,0,1,0,2.0,0
8191,0.4551856139999999,47,0,0.7596595740000001,11749.0,21,0,3,0,2.0,0
8192,0.068943772,55,0,3115.0,6760.601835664335,20,0,1,0,0.0,0
8193,0.233040366,73,0,140.0,6760.601835664335,5,0,0,0,0.0,0
8194,0.033295938,88,0,1913.0,6760.601835664335,7,0,2,0,1.0,0
8195,0.373154281,42,0,0.540992547,5500.0,21,0,1,0,1.0,0
8196,0.000535695,52,0,611.0,6760.601835664335,4,0,1,0,0.0,0
8197,0.9999999,50,4,2432.0,6760.601835664335,7,0,2,1,3.0,0
8198,0.89297961,53,0,2640.0,6760.601835664335,15,0,1,0,2.0,0
8199,0.2691706769999999,41,1,0.549661646,4580.0,14,0,1,0,0.0,0
8200,0.276649515,80,0,0.956468424,11416.0,8,0,4,0,0.0,0
8201,0.042832314,82,0,0.007713184,7000.0,4,0,0,0,0.0,0
8202,0.098656362,46,0,0.467976089,9367.0,11,0,2,0,3.0,0
8203,0.018523912,71,0,28.0,6760.601835664335,5,0,0,0,0.0,0
8204,0.9999999,51,0,0.57152343,10541.0,6,1,2,3,3.0,1
8205,0.037066835,78,0,18.0,6760.601835664335,4,0,0,0,0.0,0
8206,0.020042449,41,0,830.0,6760.601835664335,6,0,1,0,0.0,0
8207,0.018178783,45,0,0.032206119,3725.0,15,0,0,0,0.0,0
8208,0.0545696959999999,56,0,0.519437979,11600.0,5,0,2,0,0.0,0
8209,0.8103609559999999,42,0,0.5445940539999999,7500.0,7,0,1,0,4.0,0
8210,0.047331899,57,0,0.006813805,6750.0,5,0,0,0,0.0,0
8211,0.337183141,80,0,366.0,1.0,4,0,0,0,0.0,0
8212,0.0,70,0,0.519695465,3020.0,4,0,1,0,0.0,0
8213,0.242065843,71,0,0.296334942,23000.0,10,0,2,0,1.0,0
8214,0.146115217,43,1,0.251892191,10833.0,8,0,2,0,3.0,0
8215,0.140508034,36,0,0.087576035,12000.0,21,0,0,0,0.0,0
8216,0.107778444,54,3,1284.0,6760.601835664335,8,1,1,0,0.0,0
8217,0.733943543,28,1,0.182900037,5461.0,8,0,0,1,1.0,0
8218,0.270906456,64,0,0.644029105,7008.0,28,0,2,0,0.0,0
8219,0.021552814,65,0,0.229328366,9662.0,19,0,1,0,0.0,0
8220,0.001129781,38,0,1287.0,6760.601835664335,10,0,1,0,3.0,0
8221,0.895507464,57,1,0.409193981,4850.0,6,0,3,0,0.0,0
8222,0.25759003,47,0,0.314984709,4250.0,5,0,2,0,3.0,0
8223,0.069182748,64,0,0.486093438,5500.0,8,0,1,0,0.0,0
8224,0.188643972,59,0,0.027700236,4656.0,3,0,0,0,0.0,0
8225,0.8787475020000001,25,0,0.054384018,900.0,2,0,0,0,0.0,0
8226,0.044038304,65,0,0.406549827,7816.0,5,0,2,0,0.0,0
8227,0.0,41,0,0.499564965,6895.0,15,0,2,0,0.0,0
8228,0.448639476,45,0,0.239264665,7125.0,6,0,1,0,3.0,0
8229,0.017816145,62,0,0.459344402,4697.0,10,0,2,0,0.0,0
8230,0.0060061,45,0,0.34650148,12833.0,6,0,1,0,2.0,0
8231,0.0014177039999999,67,0,0.2353522519999999,7082.0,16,0,2,0,0.0,0
8232,0.395737633,49,0,0.793041392,5000.0,5,0,2,0,0.0,0
8233,0.3005300549104802,61,5,0.176562257,6416.0,6,5,1,1,0.0,1
8234,0.033150825,45,0,0.878824235,5000.0,13,0,1,0,0.0,0
8235,0.005440058,38,0,0.062184135,4550.0,4,0,0,0,0.0,0
8236,0.526021516,49,5,0.305334788,19250.0,16,0,2,0,0.0,0
8237,0.001788877,60,0,0.6754559440000001,4550.0,16,0,3,0,3.0,0
8238,0.868356582,46,0,0.099609561,10500.0,2,0,0,0,0.0,0
8239,0.5593217970000001,48,0,0.225239448,9500.0,5,0,0,0,1.0,0
8240,0.430712637,59,0,0.5622243020000001,7480.0,10,0,1,0,1.0,0
8241,0.0435799459999999,62,0,0.1928408489999999,5698.0,9,0,1,0,0.0,0
8242,0.0111214089999999,74,0,0.347236926,9445.0,7,0,1,0,0.0,0
8243,0.258910063,40,0,4564.0,0.0,17,0,2,0,4.0,0
8244,0.9999999,57,0,15.0,6760.601835664335,0,1,0,0,0.0,0
8245,0.937306893,35,0,0.215223097,2666.0,8,0,0,0,0.0,0
8246,0.370030129,45,0,0.0912457409999999,6750.0,6,0,0,0,1.0,0
8247,0.9999999,48,0,0.342318059,11500.0,10,0,4,0,0.0,0
8248,0.9999999,87,0,597.0,6760.601835664335,2,0,1,0,1.0,0
8249,0.9999999,22,0,0.0,0.0,0,0,0,0,0.0,0
8250,0.290914956,59,0,0.277588168,3515.0,9,0,1,0,1.0,0
8251,0.0242338689999999,48,0,12.0,6760.601835664335,5,0,0,0,0.0,0
8252,0.363370977,41,0,0.320471708,9666.0,10,0,1,0,2.0,0
8253,0.321290465,30,1,0.512315271,3450.0,7,0,1,0,1.0,0
8254,0.9999999,39,1,0.6722212959999999,6000.0,5,0,2,0,2.0,0
8255,0.075609248,41,0,0.328456474,4100.0,5,0,1,0,0.0,0
8256,0.003774367,52,0,0.466523835,5600.0,9,0,1,0,2.0,0
8257,0.3005300549104802,32,3,0.188689732,7196.0,7,2,0,2,4.0,1
8258,0.9999999,68,0,0.250694316,5400.0,2,0,1,0,0.0,0
8259,0.059997842,49,0,2454.0,6760.601835664335,4,0,1,0,0.0,0
8260,0.064084119,64,0,1837.0,6760.601835664335,9,0,1,0,0.0,0
8261,0.834636994,66,0,0.470806139,11337.0,13,0,2,0,0.0,0
8262,0.011423107,58,0,0.168232558,21499.0,13,0,2,0,2.0,0
8263,0.3005300549104802,35,0,59.0,6760.601835664335,2,0,0,3,3.0,0
8264,0.02690323,47,0,0.471805853,1400.0,4,0,0,0,2.0,0
8265,0.000306112,49,0,0.651060625,7966.0,10,0,2,0,1.0,0
8266,0.0931780369999999,49,1,0.275632648,8416.0,7,0,2,0,0.0,0
8267,0.347112137,49,1,0.43449853,3060.0,12,0,1,0,2.0,0
8268,0.9999999,36,0,0.4669066189999999,5000.0,11,0,1,0,1.0,0
8269,0.036017514,54,0,2274.0,6760.601835664335,12,0,1,0,0.0,0
8270,0.080180856,78,0,0.135010823,3695.0,12,0,1,0,0.0,0
8271,0.9999999,50,0,0.148616221,6250.0,11,0,1,0,0.0,0
8272,0.020561579,78,0,30.0,6760.601835664335,4,0,0,0,0.0,0
8273,0.195844105,42,0,0.0270914739999999,65001.0,9,0,2,0,2.0,0
8274,0.3486318129999999,68,0,0.504368546,6294.0,10,0,2,0,0.0,0
8275,0.0,61,0,0.0,6760.601835664335,1,0,0,0,0.0,0
8276,0.433718324,59,3,0.821529745,6000.0,5,0,1,1,1.0,0
8277,0.011097822,66,0,0.010538308,3510.0,11,0,0,0,0.0,0
8278,0.0153428419999999,72,0,32.0,6760.601835664335,6,0,0,0,0.0,0
8279,0.0,33,2,0.4125874129999999,1000.0,7,0,0,0,0.0,0
8280,0.57535328,27,0,0.2879360139999999,4500.0,8,0,0,0,0.0,0
8281,0.190262991,70,0,0.615476905,5000.0,18,0,2,0,1.0,0
8282,0.9999999,23,0,0.0857588359999999,1923.0,1,0,0,0,0.0,0
8283,0.3005300549104802,49,0,0.5884483420000001,5245.0,9,0,1,0,2.0,0
8284,0.967989092,41,0,0.296446918,4671.0,10,0,0,0,0.0,0
8285,0.515561189,40,0,0.080319947,6000.0,5,0,0,0,2.0,0
8286,0.040054205,34,0,0.203980802,7083.0,25,0,1,0,0.0,0
8287,0.760566385,36,0,0.5382088270000001,7000.0,15,0,1,0,1.0,0
8288,0.650355354,31,0,0.062907857,3830.0,5,0,0,0,0.0,0
8289,0.3005300549104802,39,0,0.402711864,1474.0,10,0,0,0,0.0,0
8290,0.3005300549104802,65,3,723.0,0.0,5,2,0,4,0.0,1
8291,0.9999999,47,0,0.64928292,2300.0,5,0,1,1,0.0,0
8292,0.021177502,70,0,2.00886918,450.0,4,0,0,0,0.0,0
8293,0.200450622,57,0,0.241822597,7000.0,7,0,1,0,3.0,0
8294,0.9999999,51,0,635.0,6760.601835664335,1,0,0,0,2.0,0
8295,0.0018845429999999,63,0,3069.0,6760.601835664335,8,0,1,0,0.0,0
8296,0.9999999,55,0,0.0,6760.601835664335,1,0,0,0,4.0,0
8297,0.000186662,47,0,0.086056972,3334.0,6,0,0,0,2.0,0
8298,0.003115724,41,0,0.031413613,9167.0,5,0,0,0,0.0,0
8299,0.01293867,57,0,0.4302110329999999,2700.0,16,0,1,0,2.0,0
8300,0.100485881,70,0,404.0,6760.601835664335,4,0,0,0,0.0,0
8301,0.579933027,45,0,0.304347826,7750.0,5,0,1,0,1.0,0
8302,0.774788624,43,0,0.18751179,5300.0,5,3,0,2,1.0,1
8303,0.63151955,43,0,0.296611261,7760.0,10,0,0,0,2.0,0
8304,0.1028485,33,0,0.3054876689999999,4500.0,7,1,1,0,1.0,0
8305,0.357235189,34,0,0.398150344,4216.0,10,0,2,0,0.0,0
8306,0.9999999,28,0,0.2883513689999999,3141.0,4,0,0,0,2.0,0
8307,0.095956925,43,0,0.052987123,4736.0,4,0,0,0,3.0,0
8308,0.003694212,63,0,0.29671666,7400.0,23,0,2,0,0.0,0
8309,0.101869294,57,0,1292.0,6760.601835664335,9,0,1,0,0.0,0
8310,0.5734112020000001,52,0,0.3587018629999999,8750.0,10,0,1,0,3.0,0
8311,0.0,44,0,0.8970013040000001,3834.0,19,0,2,0,2.0,0
8312,0.898706625,64,0,2.7191515710000003,12917.0,21,0,0,0,1.0,0
8313,0.9999999,63,0,0.3602522689999999,6500.0,5,0,1,0,1.0,0
8314,0.31165029,69,0,0.478964401,6797.0,15,0,1,0,0.0,0
8315,0.028246287,41,0,0.373208047,8300.0,8,0,1,0,2.0,0
8316,0.014174214,62,0,335.0,6760.601835664335,8,0,0,0,0.0,0
8317,0.085847437,43,0,0.478228782,6774.0,13,0,2,0,2.0,0
8318,0.17056735,67,6,0.241958853,3450.0,10,0,2,0,0.0,0
8319,0.403074646,55,0,0.491286307,15664.0,13,0,2,0,0.0,0
8320,0.8227635729999999,42,0,0.254824875,5595.0,9,0,0,5,2.0,0
8321,0.0,35,1,0.556379673,9976.0,9,0,6,0,1.0,0
8322,0.927259093,45,1,0.229231135,4200.0,5,0,0,0,1.0,0
8323,0.188032965,52,0,1.012204622,3850.0,14,0,2,0,1.0,0
8324,0.000714265,91,1,0.0,4200.0,3,0,0,0,0.0,0
8325,0.95978698,73,3,0.724372955,3667.0,9,0,1,1,0.0,0
8326,0.256829053,43,0,465.0,6760.601835664335,8,0,0,0,0.0,0
8327,0.045943594,52,0,0.012757358,7916.0,12,0,0,0,1.0,0
8328,0.9999999,44,0,0.062822953,3676.0,2,0,0,0,5.0,0
8329,0.3005300549104802,31,1,0.153711572,4000.0,4,2,0,0,4.0,1
8330,0.021478571,51,0,0.186485643,6407.0,10,0,0,0,2.0,0
8331,0.269583364,49,0,0.956454121,4500.0,11,0,2,0,2.0,0
8332,0.025959577,53,0,0.07183287,9716.0,5,0,0,0,4.0,0
8333,0.0,66,0,4326.0,6760.601835664335,5,0,2,0,0.0,0
8334,0.232001993,55,0,0.4006531679999999,7654.0,10,0,2,0,0.0,0
8335,0.3282766689999999,50,0,0.373441553,11950.0,9,0,4,0,1.0,0
8336,0.070433098,38,1,0.006615878,4987.0,5,0,0,0,3.0,0
8337,0.1245612169999999,46,0,0.168332667,2500.0,13,0,0,0,0.0,0
8338,0.337676066,88,0,1657.0,6760.601835664335,8,0,1,0,0.0,0
8339,0.423404865,45,0,0.801399533,3000.0,8,0,1,0,1.0,0
8340,0.071141587,46,1,1754.0,6760.601835664335,6,0,1,0,0.0,0
8341,0.004925791,73,0,0.003926582,10950.0,27,0,0,0,0.0,0
8342,0.9999999,42,0,0.308685037,8600.0,2,0,1,0,2.0,0
8343,0.1085642959999999,23,0,0.035294118,3229.0,6,0,0,0,0.0,0
8344,0.041135982,49,0,0.166394246,3058.0,6,0,1,0,1.0,0
8345,0.5467756579999999,26,0,0.0586097229999999,2200.0,2,0,0,0,1.0,0
8346,0.906562483,62,2,0.6804062129999999,1673.0,12,0,0,0,0.0,0
8347,0.12417172,65,0,0.094710053,5500.0,7,0,1,0,0.0,0
8348,0.135703189,54,2,0.307920637,6400.0,15,0,1,0,0.0,0
8349,0.0,68,0,0.0,6760.601835664335,3,0,0,0,0.0,0
8350,0.8370102540000001,51,0,0.478347146,8566.0,12,0,1,0,1.0,0
8351,0.424341023,48,1,0.344889115,7845.0,13,0,2,0,0.0,0
8352,0.667617314,53,0,1.250721722,11430.0,18,0,1,0,0.0,0
8353,0.020871103,54,1,515.0,6760.601835664335,13,0,1,0,0.0,0
8354,0.9999999,56,1,0.015925059,2134.0,0,0,0,0,0.0,0
8355,0.652722211,45,0,0.16073671,7166.0,8,0,0,0,0.0,0
8356,0.103317684,88,0,0.076738609,5420.0,18,0,0,0,0.0,0
8357,0.0,53,0,2755.0,0.0,16,0,2,0,3.0,0
8358,0.010882033,69,0,0.002096876,4768.0,4,0,0,0,0.0,0
8359,0.23461532,53,0,0.056403797,32550.0,16,0,0,0,1.0,0
8360,0.070913385,56,0,99.0,6760.601835664335,7,0,0,0,0.0,0
8361,0.079098418,35,0,0.0160347869999999,7358.0,6,0,0,0,2.0,0
8362,0.9999999,58,0,37.0,6760.601835664335,0,1,0,0,0.0,0
8363,0.034163175,64,0,0.243641017,6250.0,24,0,2,0,0.0,0
8364,0.023148843,48,0,13.0,6760.601835664335,1,0,0,0,0.0,0
8365,0.3005300549104802,45,1,0.4302281129999999,7846.0,12,0,2,1,2.0,0
8366,0.018384262,29,0,1304.0,6760.601835664335,6,0,2,0,0.0,0
8367,0.149381563,54,0,0.182733416,7250.0,12,0,0,0,1.0,0
8368,0.961293067,25,0,0.100346021,2600.0,5,0,0,0,0.0,0
8369,0.9999999,42,0,0.223709553,10383.0,2,0,1,0,0.0,0
8370,0.01306021,54,0,0.029194161,5000.0,7,0,0,0,0.0,0
8371,0.0,68,0,2.329890037,3000.0,13,0,1,0,0.0,0
8372,0.437113815,53,0,0.6872357440000001,8750.0,16,0,3,0,2.0,0
8373,0.236573176,39,0,0.128669582,1600.0,10,0,0,0,0.0,0
8374,0.08541463,43,3,0.543636742,4800.0,12,0,2,1,0.0,0
8375,0.1961087439999999,62,6,1.3777325880000002,1966.0,14,0,2,1,0.0,0
8376,0.375278163,68,2,0.457392719,9833.0,14,0,2,0,0.0,0
8377,0.008807801,76,0,1261.0,6760.601835664335,8,0,1,0,0.0,0
8378,0.1523532209999999,57,0,0.48019802,7271.0,14,0,2,0,1.0,0
8379,0.328048419,79,0,0.396484821,4380.0,6,0,1,0,1.0,0
8380,0.0939302019999999,43,0,0.433839479,5992.0,4,0,1,0,0.0,0
8381,0.891777685,43,0,2.284779051,2443.0,10,7,2,0,2.0,0
8382,0.040482565,59,0,1.6071964019999998,2000.0,6,0,2,0,0.0,0
8383,0.644725879,56,0,0.7182942590000001,5416.0,5,2,1,1,1.0,0
8384,0.9999999,68,0,1049.0,6760.601835664335,2,0,1,0,0.0,0
8385,0.044997857,48,0,0.430379747,4186.0,4,0,1,0,1.0,0
8386,0.08458817,46,0,0.189913318,2537.0,10,0,0,1,1.0,0
8387,0.82853089,39,1,0.526401007,11116.0,18,0,1,0,1.0,0
8388,0.938725916,49,0,1.624793388,3024.0,10,1,3,0,0.0,0
8389,0.3541076489999999,29,0,0.099450275,2000.0,2,0,0,0,0.0,0
8390,0.0077252519999999,48,1,0.263018958,12500.0,10,0,2,0,0.0,0
8391,0.519345022,30,0,3352.0,6760.601835664335,9,0,2,0,2.0,0
8392,0.136439031,57,0,0.470088581,8240.0,12,0,2,0,2.0,0
8393,0.148071524,71,0,0.179985001,12000.0,9,0,1,0,0.0,0
8394,0.4307950229999999,61,0,0.140514383,11158.0,14,0,2,0,0.0,0
8395,0.762607723,68,0,0.649545594,9792.0,16,0,2,0,1.0,0
8396,0.075847267,76,3,439.0,6760.601835664335,9,1,0,0,0.0,0
8397,0.0164437139999999,80,0,0.004153207,6500.0,7,0,0,0,0.0,0
8398,0.02602053,48,0,0.218823071,5131.0,5,0,1,0,3.0,0
8399,0.642942468,68,0,2964.0,6760.601835664335,4,0,1,0,2.0,0
8400,0.007303713,25,0,0.635809988,820.0,6,0,0,0,0.0,0
8401,0.01490998,72,0,0.394440407,5503.0,15,0,1,0,0.0,0
8402,0.032298385,62,0,26.0,6760.601835664335,4,0,0,0,0.0,0
8403,0.008472308,78,0,0.964577657,1100.0,7,0,2,0,0.0,0
8404,0.243547917,61,1,0.3895823329999999,4165.0,9,0,1,0,2.0,0
8405,0.111984002,74,0,0.239200151,5300.0,3,0,1,0,0.0,0
8406,0.139126682,36,0,2167.0,6760.601835664335,15,0,1,0,0.0,0
8407,0.005586075,73,0,0.21811496,5166.0,11,0,1,0,0.0,0
8408,0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1.0,1
8409,0.074934839,78,0,0.081989751,8000.0,19,0,0,0,1.0,0
8410,0.929683576,32,0,0.8992101109999999,3164.0,8,0,2,0,0.0,0
8411,0.594628357,28,0,0.435102041,1224.0,4,0,0,0,0.0,0
8412,0.116844158,48,0,0.3169038939999999,8500.0,4,0,1,0,0.0,0
8413,0.070531009,27,0,0.152692948,1800.0,5,0,0,0,1.0,0
8414,0.084312931,46,0,504.0,6760.601835664335,4,0,1,0,0.0,0
8415,0.523347954,52,1,4931.0,6760.601835664335,11,0,2,0,3.0,0
8416,0.114290851,51,0,0.153593856,25000.0,11,0,2,0,3.0,0
8417,0.027734208,52,0,0.3130005489999999,9114.0,20,0,1,0,2.0,0
8418,0.453671079,77,0,144.0,6760.601835664335,2,0,0,0,0.0,0
8419,0.0,57,0,4321.0,6760.601835664335,12,0,2,0,0.0,0
8420,0.019772477,47,0,0.263645096,11450.0,24,0,2,0,1.0,0
8421,0.0,34,0,765.0,6760.601835664335,10,0,0,0,2.0,0
8422,0.116811169,38,0,0.170413123,6583.0,9,0,1,0,2.0,0
8423,0.9999999,49,1,1642.0,0.0,1,0,1,1,3.0,0
8424,0.14560518,67,0,1429.0,6760.601835664335,5,0,0,0,0.0,0
8425,0.2086673319999999,44,0,0.394336754,5261.0,12,0,1,1,3.0,0
8426,0.007833246,56,0,1.428742834,7500.0,12,0,1,0,0.0,0
8427,0.257605418,55,1,0.438058748,7829.0,9,0,2,0,0.0,0
8428,0.17787555,51,0,1342.0,6760.601835664335,8,0,1,0,4.0,0
8429,0.049029095,25,0,0.043912176,500.0,4,0,0,0,0.0,0
8430,0.251022685,44,0,2059.0,6760.601835664335,5,0,1,0,0.0,0
8431,0.9999999,67,0,3612.0,6760.601835664335,5,0,2,0,0.0,0
8432,0.03802266,59,0,27.0,6760.601835664335,2,0,0,0,1.0,0
8433,0.071292171,66,0,0.478058704,3440.0,14,0,1,0,1.0,0
